0,1,2,3,4,5,6
26.94,83.44,14.978681,42.711678,100.3499,3.09,259.69
26.56,68.47499,15.323753,4.98,100.36197,3.06,248.25
27.11,81.56,15.191968,45.131454,100.23,3.9269881,248.25
26.238716,68.41131,18.8,1.45,100.29,4.0981236,239.31
26.230345,68.286995,15.0711775,1.66,100.29,2.59,212.19
26.311686,87.56,19.71,18.92,100.34,2.89,189.0
26.310078,70.90044,19.23,46.950882,100.35315,4.2744884,198.25
27.51,84.81,12.502371,19.928116,100.28,2.41,209.31
27.68,82.94,14.198078,27.019844,100.2695,2.63,229.94
28.2,67.38534,15.188185,27.817608,100.34555,2.73,248.44
27.9,81.69,19.04,0.16,100.27,3.7281544,249.38
27.88,79.12,18.25,1.49,100.400345,3.8223414,249.44
26.233555,68.73506,16.009098,4.47,100.39,2.66,176.20862
26.58,67.878075,15.78274,4.28,100.44,4.205148,241.19
27.52,81.31,15.805508,33.60632,100.43759,4.087828,242.88
27.92,69.28704,18.49,29.723866,100.44787,2.55,164.64517
27.76,82.12,16.310717,8.46,100.47731,2.27,252.5
27.44,85.44,19.47,5.83,100.33,1.9326432,239.62
26.56,87.69,19.04,7.1,100.3,2.84,243.38
26.8,84.19,18.37,2.68,100.39,3.35,237.06
26.61,63.46427,15.132233,34.1778,100.44649,3.62,134.36855
24.57206,88.12,15.345915,32.46089,100.33,4.42,146.04735
26.25,87.25,18.55,11.18,100.18,5.36,250.56
24.829556,87.5,15.629245,24.462025,100.45057,5.35,243.94
24.754599,66.71065,15.560827,26.218403,100.27,4.07,224.81
24.834976,67.22389,18.01,27.751413,100.44918,2.91,161.09181
25.51,67.25978,15.470974,31.08613,100.35,2.62,246.0
26.05,87.31,13.257514,19.976519,100.17132,4.09,256.5
25.8,60.77287,15.037212,29.78181,100.32353,3.4,237.69
25.837162,86.38,18.68,37.786213,100.35441,3.32,135.99796
26.8,85.31,15.592184,36.18401,100.39838,3.5253525,253.5
26.31,90.81,15.681238,12.83,100.11,3.7857218,151.68307
25.55,90.88,15.531393,36.856663,100.05,5.8,235.69
26.48,66.86685,19.04,40.324677,100.04,4.094914,229.94
26.23,68.21823,15.594723,40.66067,100.398186,4.15,234.81
26.009491,69.61122,15.79965,0.14,100.401985,3.8860106,150.05779
27.38,85.94,19.47,0.07,100.410194,4.52,242.5
23.462023,85.19,19.53,2.25,100.110695,2.0821683,97.584305
24.473644,62.760384,14.328581,23.81,100.277885,2.8614168,237.62
27.59,88.0,20.26,1.73,100.28,4.26,233.62
27.54,67.23714,15.352133,33.805832,100.39265,4.28,235.25
27.4,67.1333,15.373299,2.58,100.11,4.4,233.62
25.266846,90.12,15.5586815,36.318974,100.43602,4.3,225.06
26.41,67.773254,19.47,33.4254,100.45454,3.9987986,158.14098
27.22,87.12,19.59,34.760635,100.32,2.34,201.94
27.44,87.38,15.704573,35.12315,100.46516,2.18,163.50336
25.249157,66.2249,15.983717,0.14,100.4688,3.8597097,235.38
27.08,57.438007,12.113865,19.752783,100.42,2.82,111.730835
26.83,89.56,19.71,0.14,100.34,3.302868,233.38
27.08,88.62,19.84,0.31,100.3,2.42,241.88
27.23,87.62,19.71,1.25,100.40998,3.7784708,232.5
27.52,86.94,15.458939,25.082155,100.414795,3.6697538,218.88
25.129604,68.17892,15.388687,28.876997,100.4,3.821098,222.44
26.69,90.31,19.78,24.75,100.33,3.12,232.31
25.094294,88.62,19.1,37.167828,100.22,4.148608,237.56
25.211193,68.111465,18.68,38.342953,100.411354,3.01,161.10371
25.23,68.30188,15.177235,40.589413,100.26,3.98,269.19
23.612392,55.27706,18.55,19.945656,100.26,2.54,248.62
25.157873,60.67971,14.064593,32.31681,100.23,2.76,257.62
26.9,87.5,19.35,0.6,100.11,2.91,258.0
26.183647,89.75,19.53,4.76,100.1,3.7223444,144.74573
26.02458,92.25,15.163308,6.79,100.18,4.078885,151.41257
26.9,87.0,15.670374,2.96,100.42255,4.1292744,153.67741
26.48,91.94,19.96,40.989746,100.45461,3.81228,245.69
25.86,91.38,19.1,9.31,100.0,3.55,251.94
26.16,88.12,18.68,2.65,100.428276,3.7678123,221.62
25.724834,69.24626,15.579416,40.89,100.24,3.8736982,209.38
23.331907,57.329056,12.913153,0.38,100.27,2.6320806,110.51281
26.9,86.5,14.496193,30.692698,100.32,1.88,219.62
26.152016,64.00302,15.5283375,35.28512,100.37,2.22,162.21234
26.48198,64.556496,19.47,36.99386,100.36,4.241102,178.21855
26.359606,63.661964,19.29,34.698647,100.45581,4.193485,257.0
27.78,85.19,19.71,32.97663,100.474976,2.72,240.69
25.876064,63.417088,15.941801,39.00105,100.3,2.74,223.75
25.653948,85.0,15.395036,45.063835,100.43827,4.3717217,164.53624
27.6,66.4041,19.96,0.72,100.33,2.0,228.62
27.69,67.265175,15.14176,49.715046,100.36,1.9,214.0
23.327875,56.48661,19.71,0.12,100.36,1.36,191.06
27.73,63.19069,19.53,0.97,100.25937,3.0275233,152.88
25.644543,67.99717,14.733126,1.06,100.37,1.63,150.75
27.29,69.374695,19.59,37.02379,100.35843,3.0,164.05559
27.39,67.10974,15.392063,39.39809,100.41,4.151873,251.06
25.9873,81.88,19.35,8.69,100.39218,4.353813,164.70076
25.86118,68.35664,19.84,2.22,100.03,4.5180855,170.52737
25.382763,67.94005,19.96,43.59583,100.09,4.02,211.56
24.987871,68.724625,19.96,38.063602,100.44628,4.2473016,190.5
24.80638,69.19898,19.29,34.205013,100.446785,4.1501703,155.94174
23.151686,55.04175,12.707115,19.323933,100.45,2.74,310.75
24.437366,62.087055,14.019931,2.97,100.24484,2.8870077,124.44935
26.77,65.22945,14.781034,2.14,100.27,2.14,207.5
26.9,87.88,15.19388,42.873962,100.15,3.796428,149.1213
26.3,68.89333,15.996053,38.714348,100.43848,2.05,211.62
26.52,68.759094,16.273851,6.48,100.482124,3.11,154.59853
26.31,89.75,19.17,6.02,100.25,3.27,224.81
26.62,66.355896,16.272003,33.250126,100.25,4.0153065,166.13182
26.58,65.41312,16.45698,33.715885,100.34,4.177332,173.55858
27.13,87.81,19.65,0.56,100.32,2.41,260.19
23.479412,88.62,12.314152,19.81052,100.1043,2.03,96.7993
27.38,62.06421,13.819226,32.40342,100.35,2.14,202.56
26.91,89.38,14.539124,6.03,100.47,2.04,201.12
26.84,65.19924,14.859476,45.552715,100.39,2.49,219.0
26.11,91.31,19.35,46.303436,100.3863,3.8138254,221.81
25.666868,67.94302,15.360535,47.87626,100.38,1.83,197.25
25.70361,69.37584,15.1463995,50.527225,100.43,1.91,163.06
25.77039,82.62,19.17,1.66,100.37,1.35,257.94
26.61,89.12,15.192417,2.01,100.3956,4.3547177,146.42523
26.29,89.44,19.17,0.66,100.25,1.84,197.56
27.84,81.81,19.04,4.02,100.15,1.98,123.62
25.088259,64.946434,14.309708,14.39,100.02,3.2194412,147.16006
27.67,83.81,15.168068,0.07,100.0,2.67,158.44
26.98,88.56,19.78,4.48,100.17,1.66,200.0
27.47,85.62,15.505373,40.94533,100.40708,4.0379767,161.47623
26.58,92.69,20.26,34.19,100.06,2.75,280.94
25.983278,68.25898,15.8010025,22.24,100.407524,2.49,242.56
26.02,92.75,19.59,31.193855,100.408714,3.5721438,246.06
25.860687,69.51936,15.704087,34.937805,100.19,3.26,259.12
25.86,70.26373,15.81776,36.44582,100.41487,2.54,276.38
23.357092,55.345448,13.285336,20.04,100.169945,2.2455335,284.88
24.61294,60.608128,19.47,5.15,100.3,2.44,291.44
26.63,63.27986,14.844986,7.34,100.347626,3.3955553,193.56
26.07,92.62,15.167793,43.881584,100.37824,1.85,251.88
25.800138,90.88,19.59,11.64,100.43,2.88,160.31
25.77,68.602974,15.406769,44.79,100.41585,3.32,148.48894
25.030117,86.12,16.092892,2.61,100.470795,1.62,147.62
24.787806,86.25,16.073473,43.33488,100.67,3.9639266,147.96376
26.8,70.24058,16.131731,41.81261,100.47535,2.09,161.12
26.35,85.25,18.19,39.751694,100.46835,3.555583,243.19
23.454947,56.11199,17.46,0.69,100.44,0.98,194.81
24.914825,63.61197,14.048307,31.06805,100.23169,1.82,126.77479
25.485655,67.71424,16.85,34.78599,100.30307,2.34,86.06
25.64,85.62,17.52,3.5,100.35092,3.3578744,152.38
25.71,91.94,19.04,35.94574,100.38034,2.23,151.56
26.72,86.0,18.86,8.41,100.2,1.62,75.94
25.900265,79.5,16.6,37.250385,100.36743,3.5602498,157.62
24.55,91.69,17.76,13.75,100.0,4.27,246.0
26.054144,73.141205,15.68218,35.01665,100.373985,3.54785,124.5
27.16,84.94,19.04,32.249077,100.38297,3.414214,145.44
26.58,88.94,12.869575,0.91,100.31,1.71,183.94
25.26998,63.667686,13.999978,32.254654,100.27,2.66,123.44
26.51,84.5,18.13,0.92,100.28,2.01,127.56
26.8,86.12,14.907561,45.031013,100.319916,2.16,149.23839
26.232899,69.323074,15.465019,46.17875,100.35,1.4,161.72063
26.34203,67.41316,15.748248,0.1,100.39573,4.3431425,169.3653
26.04,65.2737,15.565128,47.8615,100.28,1.61,130.31
26.070894,87.44,15.629947,1.08,100.416466,4.515328,123.5
26.040253,87.81,19.1,50.39103,100.37,2.75,164.08183
26.81,66.253395,15.622626,48.379704,100.39519,2.85,113.12
27.33,87.19,19.78,0.11,100.15464,2.1300476,201.12
27.78,85.56,19.96,2.02,100.3075,2.8650386,196.94
26.38,62.10529,14.562492,33.124546,100.17,2.48,240.5
25.35984,63.94693,18.49,37.953934,100.39836,4.0,151.45204
26.63,87.06,15.258529,37.52471,100.39148,2.45,112.0
26.128403,66.811386,19.35,37.82394,100.25,1.87,175.80661
27.26,69.35039,15.849912,1.07,100.40905,1.74,155.94
26.97,70.17207,19.35,1.0,100.43121,2.31,169.22652
25.243559,70.901535,15.741615,0.66,100.48,1.75,181.62
25.15745,72.3713,15.546272,33.87272,100.45,2.59,82.25
27.12,57.515987,12.446337,20.272974,100.26,2.6422677,114.90028
25.98,87.81,13.879184,31.150782,100.31,3.5876167,73.94
25.55,90.0,18.43,36.648487,100.368774,4.0752873,83.0
26.33,84.25,17.88,1.01,100.29,1.98,96.62
26.84,68.59838,15.618031,38.52786,100.39539,1.62,174.52461
25.946316,70.13876,15.57313,1.38,100.31,2.52,69.75
26.76,87.12,19.1,45.69226,100.35,1.83,139.12
26.041267,89.12,19.59,49.19969,100.38611,2.02,160.51761
25.89545,69.748085,15.6430235,48.634144,100.42,1.29,165.27696
25.612825,80.88,17.46,37.630203,100.44385,1.13,176.44
27.56,79.5,12.2844515,0.0,100.46,0.85,132.06
26.44,67.18032,14.024113,30.12757,100.23138,1.55,61.44
25.730019,69.54552,15.037335,0.03,100.65,3.689962,164.80896
24.01,78.62,15.593786,34.80035,100.3738,1.64,137.06
24.82,81.31,15.62,0.0,100.66,1.95,132.12
25.37,84.06,15.298399,42.93385,100.66,1.51,214.31
26.01,84.44,17.52,38.500126,100.36985,1.73,204.06
26.128487,69.04441,15.390551,0.39,100.55,1.42,233.62
26.68,82.56,17.82,2.23,100.39919,1.14,191.38
26.54,78.62,16.78,0.0,100.64,1.77,54.75
24.55,73.19,13.85,0.0,100.13127,2.029366,25.75
21.96,72.19,13.803634,31.021355,100.84,3.96,141.0
21.46,72.5,14.36466,0.01,100.84,3.62,96.12
19.9,71.06012,14.800978,0.23,100.95,4.8,179.75
22.48,72.30829,12.94,36.827015,100.362404,4.83,149.44
24.89,72.39002,15.389687,37.705196,100.48,3.7898371,185.56
26.69,73.11735,15.618429,0.0,100.39094,3.6673346,146.06
25.647476,77.38,15.26,36.56317,100.39409,3.5212743,125.81
25.81758,74.988495,14.47,40.430565,100.18,3.7390292,172.75
24.92,84.81,15.174042,44.107,100.39,4.5,96.19
23.163345,83.81,17.33,1.73,100.112045,2.81,91.36283
24.496017,64.41522,18.19,31.795076,100.25181,2.16,136.68776
26.99,81.25,17.82,0.07,100.51,2.16,128.62
26.76,70.07972,14.6517105,38.442074,100.364365,2.35,159.94337
24.97,73.62,15.480256,33.5232,100.42138,3.7648299,102.12
24.98,69.649185,13.61,0.0,100.41,1.91,110.94
25.604296,69.191475,14.16,0.0,100.41748,4.0261374,82.31
26.55,76.56,15.811872,33.304867,100.43288,3.933248,157.75
25.695919,78.0,15.48577,38.122543,100.41547,2.1,162.74118
26.9,81.81,17.82,0.03,100.28,2.85,140.88
26.49,80.56,13.369408,0.0,100.161804,2.2749848,128.56
25.429373,82.0,14.343194,32.191967,100.46,3.84,129.75
26.040657,67.248055,17.15,0.04,100.48,3.7135477,157.68538
26.292946,70.36924,17.21,0.0,100.54,2.59,123.38
27.54,69.5,15.478964,44.25455,100.364685,4.2209187,42.81
26.384693,69.974815,13.73,0.0,100.65,4.357635,172.23944
24.76,69.68459,15.879074,0.0,100.69,2.3,40.75
24.83,66.44,12.57,33.67528,100.44066,4.0663867,154.12
25.631216,71.56,16.407408,0.0,100.46011,3.640142,221.88
25.566679,68.58902,15.991822,31.594082,100.47,1.34,203.31
22.791946,54.696632,15.99,17.63285,100.169266,1.41,207.31
27.05,61.477165,14.683048,0.0,100.32118,2.8918715,180.75
24.760544,65.12762,15.75,0.32,100.33,1.65,213.5
25.050718,81.88,15.530212,10.44,100.40634,3.57389,175.81
26.9,68.896194,15.803295,36.66489,100.34,2.48,157.14189
25.911572,78.0,15.653179,1.78,100.26,4.010694,217.44
26.9,80.56,15.549588,1.83,100.23,0.98,188.94
27.63,77.88,17.58,41.626167,100.2,1.6,139.25
27.69,73.38,16.54,0.1,100.17,1.91,125.06
27.58,70.1165,15.078718,46.898117,100.15,1.89,149.19
28.06,71.0,13.1563,19.588688,100.154785,2.2329283,89.10317
28.31,70.62,16.3,28.9005,100.305626,1.55,103.19
26.061958,63.67311,17.15,33.833355,100.29,1.75,149.98274
26.297117,74.56,16.059578,36.62841,100.39,3.9594011,163.5684
27.98,73.38,16.66,0.0,100.44,1.67,203.0
28.28,71.0,16.48,0.07,100.52,4.290894,137.0
26.95804,68.088005,15.926548,41.72779,100.54,4.405662,177.54193
27.96,65.69,15.934353,41.414772,100.64,4.4550633,176.82759
26.39416,58.31,15.663134,0.0,100.39993,2.43,173.85788
25.54,66.31375,15.422006,0.0,100.8,2.13,194.38
23.36338,57.097725,13.013603,20.504417,100.89,1.7,109.791084
23.87,61.904644,14.625189,32.552303,100.86,1.6,140.19
25.498856,64.94,11.35,0.0,100.35816,3.775307,148.30687
25.900404,65.0,14.98819,0.0,100.35938,4.1091285,152.60242
26.157711,70.36502,15.044319,49.751648,100.63,2.32,171.38
26.197622,71.12378,15.468449,0.0,100.7,2.35,165.77939
26.81,70.32124,15.829763,46.66765,100.75,1.94,174.22772
27.51,69.65988,12.45,0.0,100.86,2.31,45.94
27.11,56.31,11.78,0.0,100.9,1.77,150.06
27.41,61.69,12.94,0.0,100.88,2.28,246.62
23.207617,64.88,13.182278,18.376259,100.16522,2.2665124,201.19
28.15,60.62926,14.837021,24.554686,100.332214,2.79,121.92833
28.33,63.14691,14.89,0.0,100.47,2.77,148.62
28.49,64.15289,15.846049,28.991493,100.45321,3.57,147.74762
28.88,62.5,14.47,0.02,100.46,3.9669092,115.94
28.76,67.55649,16.013977,0.03,100.44683,3.9873047,165.19049
25.776592,69.19097,15.797211,0.07,100.31,4.157812,123.25
25.791788,69.19322,14.71,36.451466,100.29,4.31175,175.9553
30.07,69.24507,13.79,0.0,100.45318,4.1825824,174.23175
29.62,53.81,12.39,0.0,100.479065,3.53,113.06
29.84,56.73413,12.5827875,20.16379,100.5,2.66,108.3373
30.27,62.30768,12.02,26.332987,100.362404,3.244312,136.241
24.536217,64.89934,13.37,0.0,100.44183,3.2692318,177.25
30.36,67.473434,15.883472,0.0,100.429565,3.316933,93.5
30.08,69.533226,15.38,26.712177,100.40807,3.3828797,127.06
29.12,71.12898,15.816595,29.624353,100.39242,3.55,131.5
29.29,66.38,16.11,0.02,100.29,4.26,139.31
30.19,60.56,15.01,32.770477,100.35114,3.5931635,141.56
30.03,63.75,15.99,0.0,100.38,4.59,134.0
30.03,74.6729,15.476781,34.342716,100.32845,4.45,128.56
30.49,56.31,13.73,19.522354,100.37,4.41,119.94
30.67,51.88,13.615071,28.885698,100.28482,2.7576678,124.61858
31.2,64.93909,12.15,29.115036,100.38949,3.1384952,134.96628
30.39,47.75,12.33,0.0,100.53,2.38,73.5
24.686134,68.565445,11.29,0.0,100.433716,3.11,156.45921
24.788807,49.12,12.33,29.781353,100.52,3.96789,163.6088
25.010986,53.56,15.668497,34.03787,100.45141,4.1593146,166.52298
25.080824,69.30735,15.505104,0.0,100.42,4.2,133.69
29.48,63.06,15.498938,37.813614,100.48,4.92,144.88
28.63,68.62,15.442051,5.8,100.51,3.93,124.69
29.69,62.69,15.08,19.89224,100.47,5.17,121.38
30.35,66.05963,14.16,31.129019,100.53,3.2970152,152.23517
30.56,58.31,15.273235,29.36978,100.39926,4.27,135.81
30.35,67.077446,15.730347,27.412588,100.45625,4.32,160.22615
24.7957,67.170715,14.65,0.38,100.48356,3.4828203,123.81
